old_name	new_name	LG
3792_chum_09_x2	3792_F	0
2403_chum_08_x1	2403_A	0
2403_chum_08_x2	2403_B	0
2403_chum_01_x1	2403_C	0
2403_chum_01_x2	2403_D	0
2403_chum_09_x1	2403_E	0
2403_chum_09_x2	2403_F	0
53779_chum_08_x1	53779_A	0
53779_chum_08_x2	53779_B	0
53779_chum_01_x1	53779_C	0
53779_chum_01_x2	53779_D	0
53779_chum_09_x1	53779_E	12
53779_chum_09_x2	53779_F	0
57439_chum_08_x1	57439_A	0
57439_chum_08_x2	57439_B	0
57439_chum_01_x1	57439_C	0
57439_chum_01_x2	57439_D	0
57439_chum_09_x1	57439_E	0
57439_chum_09_x2	57439_F	0
53959_chum_08_x1	53959_A	0
53959_chum_08_x2	53959_B	0
53959_chum_01_x1	53959_C	0
53959_chum_01_x2	53959_D	0
53959_chum_09_x1	53959_E	22
53959_chum_09_x2	53959_F	0
27481_chum_08_x1	27481_A	32
27481_chum_08_x2	27481_B	0
27481_chum_01_x1	27481_A	32
27481_chum_01_x2	27481_C	0
27481_chum_09_x1	27481_D	0
27481_chum_09_x2	27481_E	0
53220_chum_08_x1	53220_A	10
53220_chum_08_x2	53220_B	0
53220_chum_01_x1	53220_C	0
53220_chum_01_x2	53220_D	0
53220_chum_09_x1	53220_E	0
53220_chum_09_x2	53220_F	0
54208_chum_08_x1	54208_A	27
54208_chum_08_x2	54208_B	0
54208_chum_01_x1	54208_C	0
54208_chum_01_x2	54208_D	0
54208_chum_09_x1	54208_A	27
54208_chum_09_x2	54208_E	0
44113_chum_08_x1	44113_A	13
44113_chum_08_x2	44113_B	0
44113_chum_01_x1	44113_C	14
44113_chum_01_x2	44113_D	0
44113_chum_09_x1	44113_E	0
44113_chum_09_x2	44113_F	0
62682_chum_08_x1	62682_A	0
62682_chum_08_x2	62682_B	0
62682_chum_01_x1	62682_C	0
62682_chum_01_x2	62682_D	0
62682_chum_09_x1	62682_E	16
62682_chum_09_x2	62682_F	0
11832_chum_08_x1	11832_A	0
11832_chum_08_x2	11832_B	0
11832_chum_01_x1	11832_C	0
11832_chum_01_x2	11832_D	0
11832_chum_09_x1	11832_E	0
11832_chum_09_x2	11832_F	0
53558_chum_08_x1	53558_A	25
53558_chum_08_x2	53558_B	0
53558_chum_01_x1	53558_A	25
53558_chum_01_x2	53558_C	0
53558_chum_09_x1	53558_D	0
53558_chum_09_x2	53558_E	0
63537_chum_08_x1	63537_A	0
63537_chum_08_x2	63537_B	0
63537_chum_01_x1	63537_C	3
63537_chum_01_x2	63537_D	0
63537_chum_09_x1	63537_E	0
63537_chum_09_x2	63537_F	0
58149_chum_08_x1	58149_A	0
58149_chum_08_x2	58149_B	0
58149_chum_01_x1	58149_C	15
58149_chum_01_x2	58149_D	0
58149_chum_09_x1	58149_E	0
58149_chum_09_x2	58149_F	0
63086_chum_08_x1	63086_A	0
63086_chum_08_x2	63086_B	0
63086_chum_01_x1	63086_C	0
63086_chum_01_x2	63086_D	0
63086_chum_09_x1	63086_E	0
63086_chum_09_x2	63086_F	0
44595_chum_08_x1	44595_A	37
44595_chum_08_x2	44595_B	0
44595_chum_01_x1	44595_C	0
44595_chum_01_x2	44595_D	0
44595_chum_09_x1	44595_E	0
44595_chum_09_x2	44595_F	0
37422_chum_08_x1	37422_A	0
37422_chum_08_x2	37422_B	0
37422_chum_01_x1	37422_C	0
37422_chum_01_x2	37422_D	0
37422_chum_09_x1	37422_E	0
37422_chum_09_x2	37422_F	0
36976_chum_08_x1	36976_A	0
36976_chum_08_x2	36976_B	0
36976_chum_01_x1	36976_C	0
36976_chum_01_x2	36976_D	0
36976_chum_09_x1	36976_E	0
36976_chum_09_x2	36976_F	0
40968_chum_08_x1	40968_A	22
40968_chum_08_x2	40968_B	0
40968_chum_01_x1	40968_C	0
40968_chum_01_x2	40968_D	0
40968_chum_09_x1	40968_E	12
40968_chum_09_x2	40968_F	0
44577_chum_08_x1	44577_A	0
44577_chum_08_x2	44577_B	0
44577_chum_01_x1	44577_C	0
44577_chum_01_x2	44577_D	0
44577_chum_09_x1	44577_E	11
44577_chum_09_x2	44577_F	0
15628_chum_08_x1	15628_A	10
15628_chum_08_x2	15628_B	0
15628_chum_01_x1	15628_A	10
15628_chum_01_x2	15628_C	0
15628_chum_09_x1	15628_D	28
15628_chum_09_x2	15628_E	0
7034_chum_08_x1	7034_A	37
7034_chum_08_x2	7034_B	0
7034_chum_01_x1	7034_C	0
7034_chum_01_x2	7034_D	0
7034_chum_09_x1	7034_E	0
7034_chum_09_x2	7034_F	0
59789_chum_08_x1	59789_A	22
59789_chum_08_x2	59789_B	0
59789_chum_01_x1	59789_C	0
59789_chum_01_x2	59789_D	0
59789_chum_09_x1	59789_E	0
59789_chum_09_x2	59789_F	0
58366_chum_08_x1	58366_A	9
58366_chum_08_x2	58366_B	0
58366_chum_01_x1	58366_A	9
58366_chum_01_x2	58366_C	0
58366_chum_09_x1	58366_A	9
58366_chum_09_x2	58366_D	0
57923_chum_08_x1	57923_A	22
57923_chum_08_x2	57923_B	0
57923_chum_01_x1	57923_C	0
57923_chum_01_x2	57923_D	0
57923_chum_09_x1	57923_A	22
57923_chum_09_x2	57923_E	0
57921_chum_08_x1	57921_A	0
57921_chum_08_x2	57921_B	0
57921_chum_01_x1	57921_C	0
57921_chum_01_x2	57921_D	0
57921_chum_09_x1	57921_E	7
57921_chum_09_x2	57921_F	0
20053_chum_08_x1	20053_A	0
20053_chum_08_x2	20053_B	0
20053_chum_01_x1	20053_C	0
20053_chum_01_x2	20053_D	0
20053_chum_09_x1	20053_E	23
20053_chum_09_x2	20053_F	0
36608_chum_08_x1	36608_A	0
36608_chum_08_x2	36608_B	0
36608_chum_01_x1	36608_C	0
36608_chum_01_x2	36608_D	0
36608_chum_09_x1	36608_E	11
36608_chum_09_x2	36608_F	0
56688_chum_08_x1	56688_A	0
56688_chum_08_x2	56688_B	0
56688_chum_01_x1	56688_C	37
56688_chum_01_x2	56688_D	0
56688_chum_09_x1	56688_E	0
56688_chum_09_x2	56688_F	0
1134_chum_08_x1	1134_A	29
1134_chum_08_x2	1134_B	0
1134_chum_01_x1	1134_C	0
1134_chum_01_x2	1134_D	0
1134_chum_09_x1	1134_E	0
1134_chum_09_x2	1134_F	0
50212_chum_08_x1	50212_A	0
50212_chum_08_x2	50212_B	0
50212_chum_01_x1	50212_C	0
50212_chum_01_x2	50212_D	0
50212_chum_09_x1	50212_E	7
50212_chum_09_x2	50212_F	0
54023_chum_08_x1	54023_A	0
54023_chum_08_x2	54023_B	0
54023_chum_01_x1	54023_C	6
54023_chum_01_x2	54023_D	0
54023_chum_09_x1	54023_E	0
54023_chum_09_x2	54023_F	0
41633_chum_08_x1	41633_A	0
41633_chum_08_x2	41633_B	0
41633_chum_01_x1	41633_C	0
41633_chum_01_x2	41633_D	0
41633_chum_09_x1	41633_E	0
41633_chum_09_x2	41633_F	0
42759_chum_08_x1	42759_A	7
42759_chum_08_x2	42759_B	0
42759_chum_01_x1	42759_C	0
42759_chum_01_x2	42759_D	0
42759_chum_09_x1	42759_E	0
42759_chum_09_x2	42759_F	0
62116_chum_08_x1	62116_A	27
62116_chum_08_x2	62116_B	0
62116_chum_01_x1	62116_C	0
62116_chum_01_x2	62116_D	0
62116_chum_09_x1	62116_A	27
62116_chum_09_x2	62116_E	0
24366_chum_08_x1	24366_A	0
24366_chum_08_x2	24366_B	0
24366_chum_01_x1	24366_C	0
24366_chum_01_x2	24366_D	0
24366_chum_09_x1	24366_E	0
24366_chum_09_x2	24366_F	0
66309_chum_08_x1	66309_A	27
66309_chum_08_x2	66309_B	11
66309_chum_01_x1	66309_C	0
66309_chum_01_x2	66309_D	0
66309_chum_09_x1	66309_E	0
66309_chum_09_x2	66309_F	0
8729_chum_08_x1	8729_A	2
8729_chum_08_x2	8729_B	0
8729_chum_01_x1	8729_A	2
8729_chum_01_x2	8729_C	0
8729_chum_09_x1	8729_D	0
8729_chum_09_x2	8729_E	12
8728_chum_08_x1	8728_A	0
8728_chum_08_x2	8728_B	0
8728_chum_01_x1	8728_C	0
8728_chum_01_x2	8728_D	0
8728_chum_09_x1	8728_E	0
8728_chum_09_x2	8728_F	0
71795_chum_08_x1	71795_A	35
71795_chum_08_x2	71795_B	0
71795_chum_01_x1	71795_C	0
71795_chum_01_x2	71795_D	0
71795_chum_09_x1	71795_E	0
71795_chum_09_x2	71795_F	0
71790_chum_08_x1	71790_A	25
71790_chum_08_x2	71790_B	0
71790_chum_01_x1	71790_C	0
71790_chum_01_x2	71790_D	0
71790_chum_09_x1	71790_E	0
71790_chum_09_x2	71790_F	0
1000_chum_08_x1	1000_A	0
1000_chum_08_x2	1000_B	0
1000_chum_01_x1	1000_C	12
1000_chum_01_x2	1000_D	0
1000_chum_09_x1	1000_C	12
1000_chum_09_x2	1000_E	0
8503_chum_08_x1	8503_A	0
8503_chum_08_x2	8503_B	0
8503_chum_01_x1	8503_C	0
8503_chum_01_x2	8503_D	0
8503_chum_09_x1	8503_E	23
8503_chum_09_x2	8503_F	0
4187_chum_08_x1	4187_A	0
4187_chum_08_x2	4187_B	0
4187_chum_01_x1	4187_C	0
4187_chum_01_x2	4187_D	0
4187_chum_09_x1	4187_E	0
4187_chum_09_x2	4187_F	0
72216_chum_08_x1	72216_A	0
72216_chum_08_x2	72216_B	0
72216_chum_01_x1	72216_C	0
72216_chum_01_x2	72216_D	0
72216_chum_09_x1	72216_E	0
72216_chum_09_x2	72216_F	0
6536_chum_08_x1	6536_A	22
6536_chum_08_x2	6536_B	0
6536_chum_01_x1	6536_A	22
6536_chum_01_x2	6536_C	0
6536_chum_09_x1	6536_D	0
6536_chum_09_x2	6536_E	0
6532_chum_08_x1	6532_E	10
6532_chum_08_x2	6532_F	28
6532_chum_01_x1	6532_A	0
6532_chum_01_x2	6532_B	0
6532_chum_09_x1	6532_C	28
6532_chum_09_x2	6532_D	28
28253_chum_08_x1	28253_A	0
28253_chum_08_x2	28253_B	0
28253_chum_01_x1	28253_C	0
28253_chum_01_x2	28253_D	0
28253_chum_09_x1	28253_E	0
28253_chum_09_x2	28253_F	0
44973_chum_08_x1	44973_F	0
44973_chum_08_x2	44973_A	0
44973_chum_01_x1	44973_B	39
44973_chum_01_x2	44973_C	39
44973_chum_09_x1	44973_C	0
44973_chum_09_x2	44973_D	0
62288_chum_08_x1	62288_A	0
62288_chum_08_x2	62288_B	0
62288_chum_01_x1	62288_C	0
62288_chum_01_x2	62288_D	0
62288_chum_09_x1	62288_E	0
62288_chum_09_x2	62288_F	0
50453_chum_08_x1	50453_A	0
50453_chum_08_x2	50453_B	0
50453_chum_01_x1	50453_C	2
50453_chum_01_x2	50453_D	0
50453_chum_09_x1	50453_E	0
50453_chum_09_x2	50453_F	0
47253_chum_08_x1	47253_A	0
47253_chum_08_x2	47253_B	0
47253_chum_01_x1	47253_C	0
47253_chum_01_x2	47253_D	0
47253_chum_09_x1	47253_E	0
47253_chum_09_x2	47253_F	0
66238_chum_08_x1	66238_A	0
66238_chum_08_x2	66238_B	0
66238_chum_01_x1	66238_C	0
66238_chum_01_x2	66238_D	0
66238_chum_09_x1	66238_E	0
66238_chum_09_x2	66238_F	0
77802_chum_08_x1	77802_A	0
77802_chum_08_x2	77802_B	0
77802_chum_01_x1	77802_C	0
77802_chum_01_x2	77802_D	0
77802_chum_09_x1	77802_E	0
77802_chum_09_x2	77802_F	0
55469_chum_08_x1	55469_A	4
55469_chum_08_x2	55469_B	0
55469_chum_01_x1	55469_C	0
55469_chum_01_x2	55469_D	0
55469_chum_09_x1	55469_E	0
55469_chum_09_x2	55469_F	0
43228_chum_08_x1	43228_A	28
43228_chum_08_x2	43228_B	10
43228_chum_01_x1	43228_C	0
43228_chum_01_x2	43228_D	0
43228_chum_09_x1	43228_E	0
43228_chum_09_x2	43228_F	0
56446_chum_08_x1	56446_A	25
56446_chum_08_x2	56446_B	0
56446_chum_01_x1	56446_C	0
56446_chum_01_x2	56446_D	0
56446_chum_09_x1	56446_E	0
56446_chum_09_x2	56446_F	0
23722_chum_08_x1	23722_A	0
23722_chum_08_x2	23722_B	0
23722_chum_01_x1	23722_C	0
23722_chum_01_x2	23722_D	0
23722_chum_09_x1	23722_E	0
23722_chum_09_x2	23722_F	0
88452_chum_08_x1	88452_A	8
88452_chum_08_x2	88452_B	0
88452_chum_01_x1	88452_C	0
88452_chum_01_x2	88452_D	0
88452_chum_09_x1	88452_E	0
88452_chum_09_x2	88452_F	0
61498_chum_08_x1	61498_A	0
61498_chum_08_x2	61498_B	0
61498_chum_01_x1	61498_C	0
61498_chum_01_x2	61498_D	0
61498_chum_09_x1	61498_E	0
61498_chum_09_x2	61498_F	0
8185_chum_08_x1	8185_A	6
8185_chum_08_x2	8185_B	0
8185_chum_01_x1	8185_C	0
8185_chum_01_x2	8185_D	0
8185_chum_09_x1	8185_A	6
8185_chum_09_x2	8185_E	0
50039_chum_08_x1	50039_A	28
50039_chum_08_x2	50039_B	0
50039_chum_01_x1	50039_C	0
50039_chum_01_x2	50039_D	0
50039_chum_09_x1	50039_E	0
50039_chum_09_x2	50039_F	0
7765_chum_08_x1	7765_A	0
7765_chum_08_x2	7765_B	0
7765_chum_01_x1	7765_C	27
7765_chum_01_x2	7765_D	0
7765_chum_09_x1	7765_C	27
7765_chum_09_x2	7765_E	0
73615_chum_08_x1	73615_A	10
73615_chum_08_x2	73615_B	0
73615_chum_01_x1	73615_A	10
73615_chum_01_x2	73615_C	0
73615_chum_09_x1	73615_D	28
73615_chum_09_x2	73615_E	0
28677_chum_08_x1	28677_A	0
28677_chum_08_x2	28677_B	0
28677_chum_01_x1	28677_C	2
28677_chum_01_x2	28677_D	0
28677_chum_09_x1	28677_E	12
28677_chum_09_x2	28677_F	0
77068_chum_08_x1	77068_A	0
77068_chum_08_x2	77068_B	0
77068_chum_01_x1	77068_C	0
77068_chum_01_x2	77068_D	0
77068_chum_09_x1	77068_E	0
77068_chum_09_x2	77068_F	0
73038_chum_08_x1	73038_A	0
73038_chum_08_x2	73038_B	0
73038_chum_01_x1	73038_C	0
73038_chum_01_x2	73038_D	0
73038_chum_09_x1	73038_E	0
73038_chum_09_x2	73038_F	0
43310_chum_08_x1	43310_A	0
43310_chum_08_x2	43310_B	0
43310_chum_01_x1	43310_C	0
43310_chum_01_x2	43310_D	0
43310_chum_09_x1	43310_E	37
43310_chum_09_x2	43310_F	0
52964_chum_08_x1	52964_A	0
52964_chum_08_x2	52964_B	0
52964_chum_01_x1	52964_C	0
52964_chum_01_x2	52964_D	0
52964_chum_09_x1	52964_E	0
52964_chum_09_x2	52964_F	27
77797_chum_08_x1	77797_A	28
77797_chum_08_x2	77797_B	0
77797_chum_01_x1	77797_C	0
77797_chum_01_x2	77797_D	0
77797_chum_09_x1	77797_A	28
77797_chum_09_x2	77797_E	0
13892_chum_08_x1	13892_A	0
13892_chum_08_x2	13892_B	0
13892_chum_01_x1	13892_C	0
13892_chum_01_x2	13892_D	0
13892_chum_09_x1	13892_E	0
13892_chum_09_x2	13892_F	0
76821_chum_08_x1	76821_A	0
76821_chum_08_x2	76821_B	37
76821_chum_01_x1	76821_B	37
76821_chum_01_x2	76821_C	0
76821_chum_09_x1	76821_B	37
76821_chum_09_x2	76821_D	0
64806_chum_08_x1	64806_A	12
64806_chum_08_x2	64806_B	0
64806_chum_01_x1	64806_C	0
64806_chum_01_x2	64806_D	0
64806_chum_09_x1	64806_E	22
64806_chum_09_x2	64806_F	0
65043_chum_08_x1	65043_A	0
65043_chum_08_x2	65043_B	0
65043_chum_01_x1	65043_C	0
65043_chum_01_x2	65043_D	0
65043_chum_09_x1	65043_E	12
65043_chum_09_x2	65043_F	0
65823_chum_08_x1	65823_A	12
65823_chum_08_x2	65823_B	0
65823_chum_01_x1	65823_A	12
65823_chum_01_x2	65823_C	0
65823_chum_09_x1	65823_D	0
65823_chum_09_x2	65823_E	0
51493_chum_08_x1	51493_A	37
51493_chum_08_x2	51493_B	9
51493_chum_01_x1	51493_C	0
51493_chum_01_x2	51493_A	37
51493_chum_09_x1	51493_D	0
51493_chum_09_x2	51493_E	0
44661_chum_08_x1	44661_A	0
44661_chum_08_x2	44661_B	0
44661_chum_01_x1	44661_C	0
44661_chum_01_x2	44661_D	0
44661_chum_09_x1	44661_E	33
44661_chum_09_x2	44661_F	0
51812_chum_08_x1	51812_A	0
51812_chum_08_x2	51812_B	0
51812_chum_01_x1	51812_C	0
51812_chum_01_x2	51812_D	0
51812_chum_09_x1	51812_E	9
51812_chum_09_x2	51812_F	0
55510_chum_08_x1	55510_A	14
55510_chum_08_x2	55510_B	0
55510_chum_01_x1	55510_C	0
55510_chum_01_x2	55510_D	0
55510_chum_09_x1	55510_E	0
55510_chum_09_x2	55510_F	0
43958_chum_08_x1	43958_A	10
43958_chum_08_x2	43958_B	28
43958_chum_01_x1	43958_A	10
43958_chum_01_x2	43958_C	0
43958_chum_09_x1	43958_D	0
43958_chum_09_x2	43958_E	0
17376_chum_08_x1	17376_A	11
17376_chum_08_x2	17376_B	0
17376_chum_01_x1	17376_C	0
17376_chum_01_x2	17376_A	11
17376_chum_09_x1	17376_D	0
17376_chum_09_x2	17376_E	0
56642_chum_08_x1	56642_A	0
56642_chum_08_x2	56642_B	0
56642_chum_01_x1	56642_C	0
56642_chum_01_x2	56642_D	0
56642_chum_09_x1	56642_E	0
56642_chum_09_x2	56642_F	0
77973_chum_08_x1	77973_A	0
77973_chum_08_x2	77973_B	0
77973_chum_01_x1	77973_C	0
77973_chum_01_x2	77973_D	0
77973_chum_09_x1	77973_E	0
77973_chum_09_x2	77973_F	0
55686_chum_08_x1	55686_A	0
55686_chum_08_x2	55686_B	0
55686_chum_01_x1	55686_C	0
55686_chum_01_x2	55686_D	0
55686_chum_09_x1	55686_E	22
55686_chum_09_x2	55686_F	0
12047_chum_08_x1	12047_A	4
12047_chum_08_x2	12047_B	10
12047_chum_01_x1	12047_C	0
12047_chum_01_x2	12047_D	0
12047_chum_09_x1	12047_E	0
12047_chum_09_x2	12047_F	0
74466_chum_08_x1	74466_A	27
74466_chum_08_x2	74466_B	0
74466_chum_01_x1	74466_C	0
74466_chum_01_x2	74466_D	0
74466_chum_09_x1	74466_E	0
74466_chum_09_x2	74466_F	0
42571_chum_08_x1	42571_A	11
42571_chum_08_x2	42571_B	0
42571_chum_01_x1	42571_C	0
42571_chum_01_x2	42571_D	0
42571_chum_09_x1	42571_E	27
42571_chum_09_x2	42571_F	0
43827_chum_08_x1	43827_A	0
43827_chum_08_x2	43827_B	0
43827_chum_01_x1	43827_C	0
43827_chum_01_x2	43827_D	0
43827_chum_09_x1	43827_E	12
43827_chum_09_x2	43827_F	0
43799_chum_08_x1	43799_A	0
43799_chum_08_x2	43799_B	0
43799_chum_01_x1	43799_C	0
43799_chum_01_x2	43799_D	0
43799_chum_09_x1	43799_E	0
43799_chum_09_x2	43799_F	0
10829_chum_08_x1	10829_A	0
10829_chum_08_x2	10829_B	0
10829_chum_01_x1	10829_C	6
10829_chum_01_x2	10829_D	0
10829_chum_09_x1	10829_E	35
10829_chum_09_x2	10829_F	0
69015_chum_08_x1	69015_A	19
69015_chum_08_x2	69015_B	0
69015_chum_01_x1	69015_C	0
69015_chum_01_x2	69015_D	0
69015_chum_09_x1	69015_E	0
69015_chum_09_x2	69015_F	0
2091_chum_08_x1	2091_A	22
2091_chum_08_x2	2091_B	0
2091_chum_01_x1	2091_C	0
2091_chum_01_x2	2091_D	0
2091_chum_09_x1	2091_E	12
2091_chum_09_x2	2091_F	0
36348_chum_08_x1	36348_A	0
36348_chum_08_x2	36348_B	0
36348_chum_01_x1	36348_C	0
36348_chum_01_x2	36348_D	0
36348_chum_09_x1	36348_E	6
36348_chum_09_x2	36348_F	0
65551_chum_08_x1	65551_A	0
65551_chum_08_x2	65551_B	0
65551_chum_01_x1	65551_C	0
65551_chum_01_x2	65551_D	0
65551_chum_09_x1	65551_E	0
65551_chum_09_x2	65551_F	0
57225_chum_08_x1	57225_A	0
57225_chum_08_x2	57225_B	36
57225_chum_01_x1	57225_C	0
57225_chum_01_x2	57225_D	0
57225_chum_09_x1	57225_E	0
57225_chum_09_x2	57225_F	0
64379_chum_08_x1	64379_A	0
64379_chum_08_x2	64379_B	0
64379_chum_01_x1	64379_C	0
64379_chum_01_x2	64379_D	0
64379_chum_09_x1	64379_E	0
64379_chum_09_x2	64379_F	0
68120_chum_08_x1	68120_A	0
68120_chum_08_x2	68120_B	0
68120_chum_01_x1	68120_C	0
68120_chum_01_x2	68120_D	0
68120_chum_09_x1	68120_E	0
68120_chum_09_x2	68120_F	0
64373_chum_08_x1	64373_A	0
64373_chum_08_x2	64373_B	0
64373_chum_01_x1	64373_C	0
64373_chum_01_x2	64373_D	0
64373_chum_09_x1	64373_E	0
64373_chum_09_x2	64373_F	0
17406_chum_08_x1	17406_A	0
17406_chum_08_x2	17406_B	0
17406_chum_01_x1	17406_C	0
17406_chum_01_x2	17406_D	0
17406_chum_09_x1	17406_E	7
17406_chum_09_x2	17406_F	0
53096_chum_08_x1	53096_A	28
53096_chum_08_x2	53096_B	0
53096_chum_01_x1	53096_C	10
53096_chum_01_x2	53096_D	0
53096_chum_09_x1	53096_E	0
53096_chum_09_x2	53096_F	0
53097_chum_08_x1	53097_A	11
53097_chum_08_x2	53097_B	0
53097_chum_01_x1	53097_C	0
53097_chum_01_x2	53097_D	0
53097_chum_09_x1	53097_A	11
53097_chum_09_x2	53097_E	0
49193_chum_08_x1	49193_A	0
49193_chum_08_x2	49193_B	0
49193_chum_01_x1	49193_C	0
49193_chum_01_x2	49193_D	0
49193_chum_09_x1	49193_E	0
49193_chum_09_x2	49193_F	0
61900_chum_08_x1	61900_A	0
61900_chum_08_x2	61900_B	0
61900_chum_01_x1	61900_C	0
61900_chum_01_x2	61900_D	0
61900_chum_09_x1	61900_E	0
61900_chum_09_x2	61900_F	0
53769_chum_08_x1	53769_A	27
53769_chum_08_x2	53769_B	0
53769_chum_01_x1	53769_C	0
53769_chum_01_x2	53769_D	0
53769_chum_09_x1	53769_A	27
53769_chum_09_x2	53769_E	0
9577_chum_08_x1	9577_A	22
9577_chum_08_x2	9577_B	0
9577_chum_01_x1	9577_C	12
9577_chum_01_x2	9577_D	0
9577_chum_09_x1	9577_A	22
9577_chum_09_x2	9577_C	12
17089_chum_08_x1	17089_A	0
17089_chum_08_x2	17089_B	0
17089_chum_01_x1	17089_C	0
17089_chum_01_x2	17089_D	0
17089_chum_09_x1	17089_E	0
17089_chum_09_x2	17089_F	0
46988_chum_08_x1	46988_A	35
46988_chum_08_x2	46988_B	0
46988_chum_01_x1	46988_C	0
46988_chum_01_x2	46988_D	0
46988_chum_09_x1	46988_E	6
46988_chum_09_x2	46988_F	0
53940_chum_08_x1	53940_A	35
53940_chum_08_x2	53940_B	0
53940_chum_01_x1	53940_A	35
53940_chum_01_x2	53940_C	0
53940_chum_09_x1	53940_D	0
53940_chum_09_x2	53940_E	0
41408_chum_08_x1	41408_A	9
41408_chum_08_x2	41408_B	0
41408_chum_01_x1	41408_C	0
41408_chum_01_x2	41408_D	0
41408_chum_09_x1	41408_E	0
41408_chum_09_x2	41408_F	0
45764_chum_08_x1	45764_A	1
45764_chum_08_x2	45764_B	0
45764_chum_01_x1	45764_C	0
45764_chum_01_x2	45764_D	0
45764_chum_09_x1	45764_A	1
45764_chum_09_x2	45764_E	0
53549_chum_08_x1	53549_A	0
53549_chum_08_x2	53549_B	0
53549_chum_01_x1	53549_C	0
53549_chum_01_x2	53549_D	0
53549_chum_09_x1	53549_E	0
53549_chum_09_x2	53549_F	0
45985_chum_08_x1	45985_A	7
45985_chum_08_x2	45985_B	0
45985_chum_01_x1	45985_C	0
45985_chum_01_x2	45985_D	0
45985_chum_09_x1	45985_E	0
45985_chum_09_x2	45985_F	0
48460_chum_08_x1	48460_A	0
48460_chum_08_x2	48460_B	0
48460_chum_01_x1	48460_C	0
48460_chum_01_x2	48460_D	0
48460_chum_09_x1	48460_E	0
48460_chum_09_x2	48460_F	0
33397_chum_08_x1	33397_A	0
33397_chum_08_x2	33397_B	0
33397_chum_01_x1	33397_C	0
33397_chum_01_x2	33397_D	0
33397_chum_09_x1	33397_E	0
33397_chum_09_x2	33397_F	0
44583_chum_08_x1	44583_A	0
44583_chum_08_x2	44583_B	0
44583_chum_01_x1	44583_C	0
44583_chum_01_x2	44583_D	0
44583_chum_09_x1	44583_E	9
44583_chum_09_x2	44583_F	0
8882_chum_08_x1	8882_A	35
8882_chum_08_x2	8882_B	0
8882_chum_01_x1	8882_A	35
8882_chum_01_x2	8882_C	0
8882_chum_09_x1	8882_D	0
8882_chum_09_x2	8882_E	0
12313_chum_08_x1	12313_A	0
12313_chum_08_x2	12313_B	0
12313_chum_01_x1	12313_C	0
12313_chum_01_x2	12313_D	0
12313_chum_09_x1	12313_E	27
12313_chum_09_x2	12313_F	0
11939_chum_08_x1	11939_A	0
11939_chum_08_x2	11939_B	0
11939_chum_01_x1	11939_C	0
11939_chum_01_x2	11939_D	0
11939_chum_09_x1	11939_E	33
11939_chum_09_x2	11939_F	0
41315_chum_08_x1	41315_A	3
41315_chum_08_x2	41315_B	7
41315_chum_01_x1	41315_C	0
41315_chum_01_x2	41315_D	0
41315_chum_09_x1	41315_A	3
41315_chum_09_x2	41315_B	7
33155_chum_08_x1	33155_A	0
33155_chum_08_x2	33155_B	0
33155_chum_01_x1	33155_C	0
33155_chum_01_x2	33155_D	0
33155_chum_09_x1	33155_E	0
33155_chum_09_x2	33155_F	0
54836_chum_08_x1	54836_A	12
54836_chum_08_x2	54836_B	22
54836_chum_01_x1	54836_B	22
54836_chum_01_x2	54836_C	0
54836_chum_09_x1	54836_D	0
54836_chum_09_x2	54836_E	0
11931_chum_08_x1	11931_E	5
11931_chum_08_x2	11931_F	0
11931_chum_01_x1	11931_A	0
11931_chum_01_x2	11931_B	0
11931_chum_09_x1	11931_C	5
11931_chum_09_x2	11931_D	5
58480_chum_08_x1	58480_A	0
58480_chum_08_x2	58480_B	0
58480_chum_01_x1	58480_C	0
58480_chum_01_x2	58480_D	0
58480_chum_09_x1	58480_E	0
58480_chum_09_x2	58480_F	0
67082_chum_08_x1	67082_A	0
67082_chum_08_x2	67082_B	0
67082_chum_01_x1	67082_C	37
67082_chum_01_x2	67082_D	0
67082_chum_09_x1	67082_E	0
67082_chum_09_x2	67082_F	0
68782_chum_08_x1	68782_A	0
68782_chum_08_x2	68782_B	0
68782_chum_01_x1	68782_C	0
68782_chum_01_x2	68782_D	0
68782_chum_09_x1	68782_E	12
68782_chum_09_x2	68782_F	0
10224_chum_08_x1	10224_A	0
10224_chum_08_x2	10224_B	0
10224_chum_01_x1	10224_C	0
10224_chum_01_x2	10224_D	0
10224_chum_09_x1	10224_E	0
10224_chum_09_x2	10224_F	0
21512_chum_08_x1	21512_A	0
21512_chum_08_x2	21512_B	0
21512_chum_01_x1	21512_C	0
21512_chum_01_x2	21512_D	0
21512_chum_09_x1	21512_E	22
21512_chum_09_x2	21512_F	0
57919_chum_08_x1	57919_A	12
57919_chum_08_x2	57919_B	0
57919_chum_01_x1	57919_C	0
57919_chum_01_x2	57919_D	0
57919_chum_09_x1	57919_E	0
57919_chum_09_x2	57919_F	0
63347_chum_08_x1	63347_A	0
63347_chum_08_x2	63347_B	0
63347_chum_01_x1	63347_C	0
63347_chum_01_x2	63347_D	0
63347_chum_09_x1	63347_E	12
63347_chum_09_x2	63347_F	0
49849_chum_08_x1	49849_A	0
49849_chum_08_x2	49849_B	0
49849_chum_01_x1	49849_C	0
49849_chum_01_x2	49849_D	0
49849_chum_09_x1	49849_E	0
49849_chum_09_x2	49849_F	0
40130_chum_08_x1	40130_F	0
40130_chum_08_x2	40130_A	0
